-0.4317308376397718,0.443683825643685,-0.0032293812459039542,0.10617927253713617,-0.22482738942899275
0.1427949723848984,0.09982643973648803,0.17106937852145984,0.16639096434531644,-0.27753143771020955
-0.3973614229355696,0.04795669213402742,-0.259987946843199,0.07453727945243585,0.3574545328193679
0.323626624723119,0.4387546377129055,0.20157363854106453,0.2210683602653895,0.2004617636578521
-0.20651100106412779,-0.10979281426771441,0.09422021953912775,0.36099183086382614,-0.17976830454782755
-0.18286200638550443,0.01772451188935998,-0.3966896989833945,0.1746786894558246,-0.27666453110104927
0.3668248143111358,0.1501041615092065,-0.08757457393682756,-0.30845804413896755,0.2521555383799557
-0.273220365517709,0.407958890859606,0.5684589179554896,-0.1358126627071808,0.17371162227071804
-0.04868740410577989,-0.07230059579723393,0.17723488010820654,0.3270241419094095,0.23602859794754846
0.12266075662061596,-0.11574736358014331,0.3209849013161439,0.25677664332061895,-0.24781301221428248
-0.12577664924054033,-0.45456171502933895,0.41875123026806915,-0.20884162355269995,0.08626311367918867
-0.26615710351878025,-0.07292599573475528,-0.09071774888040696,0.1239669203514238,0.552046366523095
0.1897588827057478,0.3490303505400212,-0.2046791483813409,-0.11844694986463497,-0.0033847970290902763
0.2817248392866967,-0.19341236051110697,-0.07156971077382274,0.32279863490032673,0.22877457372193724
-0.16074779979736406,-0.08510947824479217,0.020064157658128686,-0.5311341625626843,-0.1420762784872257
